Zairyo_Kosei_ID,Shiyo_ID,Sort_No,Zairyo_ID,Zairyo_Keisu,Teisyaku,Tani_ID,Konpo_Calc_Flg,Setsumei,Zairyo_Keisu_Default,Teisyaku_Default,Tani_ID_Default,Konpo_Calc_Flg_Default,Setsumei_Default,Zairyo_Tanka_Ref_Col1,Zairyo_Tanka_Ref_Col2,Zairyo_Tanka_Ref_Col3,Zairyo_Tanka_Ref_Col4,Sort_No_Default,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
308,1050301,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
309,1050301,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
310,1050301,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
311,1050301,6,1040001,0.31,,,,,0.31,,,,,,,,,6,1,0,0,,
312,1050301,7,1040002,0.124,,,,,0.124,,,,,,,,,7,1,0,0,,
313,1050301,8,1041003,0.2028,,,,,0.2028,,,,,,,,,8,1,0,0,,
314,1050301,9,1050003,1.612,,,,,1.612,,,,,,,,,9,1,0,0,,
315,1050301,10,1054003,1.612,,,,,1.612,,,,,,,,,10,1,0,0,,
316,1050301,11,1060002,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
317,1050301,12,1132001,3.224,,,,,3.224,,,,,,,,,12,1,0,0,,
318,1050302,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
319,1050302,2,1020001,2.8129,5000,,,,2.8129,5000,,,,,,,,2,1,0,0,,
320,1050302,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
321,1050302,4,1030003,3.501,,,,,3.501,,,,,,,,,4,1,0,0,,
322,1050302,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
323,1050302,6,1040001,0.403,,,,,0.403,,,,,,,,,6,1,0,0,,
324,1050302,7,1040002,0.124,,,,,0.124,,,,,,,,,7,1,0,0,,
325,1050302,8,1041003,0.2028,,,,,0.2028,,,,,,,,,8,1,0,0,,
326,1050302,9,1050003,1.612,,,,,1.612,,,,,,,,,9,1,0,0,,
327,1050302,10,1054003,1.612,,,,,1.612,,,,,,,,,10,1,0,0,,
328,1050302,11,1060002,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
329,1050302,12,1132001,3.224,,,,,3.224,,,,,,,,,12,1,0,0,,
330,1050303,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
331,1050303,2,1020001,2.1492,5000,,,,2.1492,5000,,,,,,,,2,1,0,0,,
332,1050303,3,1020002,1.612,5000,,,,1.612,5000,,,,,,,,3,1,0,0,,
333,1050303,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
334,1050303,5,1031003,2.076,,,,,2.076,,,,,,,,,5,1,0,0,,
335,1050303,6,1040001,0.31,,,,,0.31,,,,,,,,,6,1,0,0,,
336,1050303,7,1040002,0.217,,,,,0.217,,,,,,,,,7,1,0,0,,
337,1050303,8,1041003,0.2028,,,,,0.2028,,,,,,,,,8,1,0,0,,
338,1050303,9,1050003,1.612,,,,,1.612,,,,,,,,,9,1,0,0,,
339,1050303,10,1054003,1.612,,,,,1.612,,,,,,,,,10,1,0,0,,
340,1050303,11,1060002,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
341,1050303,12,1132001,3.224,,,,,3.224,,,,,,,,,12,1,0,0,,
342,1050304,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
343,1050304,2,1020001,2.3704,5000,,,,2.3704,5000,,,,,,,,2,1,0,0,,
344,1050304,3,1020002,2.655,5000,,,,2.655,5000,,,,,,,,3,1,0,0,,
345,1050304,4,1030003,2.943,,,,,2.943,,,,,,,,,4,1,0,0,,
346,1050304,5,1031003,3.346,,,,,3.346,,,,,,,,,5,1,0,0,,
347,1050304,6,1040001,0.341,,,,,0.341,,,,,,,,,6,1,0,0,,
348,1050304,7,1040002,0.372,,,,,0.372,,,,,,,,,7,1,0,0,,
349,1050304,8,1041003,0.2028,,,,,0.2028,,,,,,,,,8,1,0,0,,
350,1050304,9,1050003,1.612,,,,,1.612,,,,,,,,,9,1,0,0,,
351,1050304,10,1054003,1.612,,,,,1.612,,,,,,,,,10,1,0,0,,
352,1050304,11,1060002,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
353,1050304,12,1132001,3.224,,,,,3.224,,,,,,,,,12,1,0,0,,
354,1061002,1,1010003,0.3036,5000,,,,0.3036,5000,,,,,,,,1,1,0,0,,
355,1061002,2,1032002,0.9615,,,,,0.9615,,,,,,,,,2,1,0,0,,
356,1061002,3,1050003,0.3543,,,,,0.3543,,,,,,,,,3,1,0,0,,
357,1061002,4,1060002,0.3543,,,,,0.3543,,,,,,,,,4,1,0,0,,
358,1061002,5,1099002,3.6538,,,,,3.6538,,,,,,,,,5,1,0,0,,
359,1061002,6,1079002,0.6073,4000,,,,0.6073,4000,,,,,,,,6,1,0,0,,
360,1061002,7,1132001,0.7086,,,,,0.7086,,,,,,,,,7,1,0,0,,
361,1061003,1,1010003,0.3036,5000,,,,0.3036,5000,,,,,,,,1,1,0,0,,
362,1061003,2,1032003,0.9615,,,,,0.9615,,,,,,,,,2,1,0,0,,
363,1061003,3,1050003,0.3543,,,,,0.3543,,,,,,,,,3,1,0,0,,
364,1061003,4,1060002,0.3543,,,,,0.3543,,,,,,,,,4,1,0,0,,
365,1061003,5,1099003,3.6538,,,,,3.6538,,,,,,,,,5,1,0,0,,
366,1061003,6,1079003,0.6073,4000,,,,0.6073,4000,,,,,,,,6,1,0,0,,
367,1061003,7,1132001,0.7086,,,,,0.7086,,,,,,,,,7,1,0,0,,
368,1061004,1,1010003,0.3036,5000,,,,0.3036,5000,,,,,,,,1,1,0,0,,
369,1061004,2,1032004,0.9615,,,,,0.9615,,,,,,,,,2,1,0,0,,
370,1061004,3,1050003,0.3543,,,,,0.3543,,,,,,,,,3,1,0,0,,
371,1061004,4,1060002,0.3543,,,,,0.3543,,,,,,,,,4,1,0,0,,
372,1061004,5,1099004,3.6538,,,,,3.6538,,,,,,,,,5,1,0,0,,
373,1061004,6,1079004,0.6073,4000,,,,0.6073,4000,,,,,,,,6,1,0,0,,
374,1061004,7,1132001,0.7086,,,,,0.7086,,,,,,,,,7,1,0,0,,
375,1061005,1,1010003,0.3036,5000,,,,0.3036,5000,,,,,,,,1,1,0,0,,
376,1061005,2,1032005,0.9615,,,,,0.9615,,,,,,,,,2,1,0,0,,
377,1061005,3,1050003,0.3543,,,,,0.3543,,,,,,,,,3,1,0,0,,
378,1061005,4,1060002,0.3543,,,,,0.3543,,,,,,,,,4,1,0,0,,
379,1061005,5,1099005,3.6538,,,,,3.6538,,,,,,,,,5,1,0,0,,
380,1061005,6,1079005,0.6073,4000,,,,0.6073,4000,,,,,,,,6,1,0,0,,
381,1061005,7,1132001,0.7086,,,,,0.7086,,,,,,,,,7,1,0,0,,
382,1061006,1,1010003,0.3036,5000,,,,0.3036,5000,,,,,,,,1,1,0,0,,
383,1061006,2,1032006,0.9615,,,,,0.9615,,,,,,,,,2,1,0,0,,
384,1061006,3,1050003,0.3543,,,,,0.3543,,,,,,,,,3,1,0,0,,
385,1061006,4,1060002,0.3543,,,,,0.3543,,,,,,,,,4,1,0,0,,
386,1061006,5,1099006,3.6538,,,,,3.6538,,,,,,,,,5,1,0,0,,
387,1061006,6,1079006,0.6073,4000,,,,0.6073,4000,,,,,,,,6,1,0,0,,
388,1061006,7,1132001,0.7086,,,,,0.7086,,,,,,,,,7,1,0,0,,
389,1061009,1,1010003,0.3036,5000,,,,0.3036,5000,,,,,,,,1,1,0,0,,
390,1061009,2,1032009,0.9615,,,,,0.9615,,,,,,,,,2,1,0,0,,
391,1061009,3,1050003,0.3543,,,,,0.3543,,,,,,,,,3,1,0,0,,
392,1061009,4,1060002,0.3543,,,,,0.3543,,,,,,,,,4,1,0,0,,
393,1061009,5,1099009,3.6538,,,,,3.6538,,,,,,,,,5,1,0,0,,
394,1061009,6,1070009,0.6073,4000,,,,0.6073,4000,,,,,,,,6,1,0,0,,
395,1061009,7,1132001,0.7086,,,,,0.7086,,,,,,,,,7,1,0,0,,
396,1080001,1,1010004,0.8889,5000,,,,0.8889,5000,,,,,,,,1,1,0,0,,
397,1080001,2,1020102,2,5000,,,,2,5000,,,,,,,,2,1,0,0,,
398,1080001,3,1031102,2.6667,,,,,2.6667,,,,,,,,,3,1,0,0,,
399,1080001,4,1040102,0.3333,,,,,0.3333,,,,,,,,,4,1,0,0,,
400,1080001,5,1051004,1.3333,,,,,1.3333,,,,,,,,,5,1,0,0,,
401,1080001,6,1132002,2.6667,,,,,2.6667,,,,,,,,,6,1,0,0,,
402,1080001,7,1062002,1.3333,,,,,1.3333,,,,,,,,,7,1,0,0,,
403,1080002,1,1010004,0.8889,5000,,,,0.8889,5000,,,,,,,,1,1,0,0,,
404,1080002,2,1020102,2,5000,,,,2,5000,,,,,,,,2,1,0,0,,
405,1080002,3,1031102,2.6667,,,,,2.6667,,,,,,,,,3,1,0,0,,
406,1080002,4,1040102,0.3333,,,,,0.3333,,,,,,,,,4,1,0,0,,
407,1080002,5,1051004,1.3333,,,,,1.3333,,,,,,,,,5,1,0,0,,
408,1080002,6,1132002,2.6667,,,,,2.6667,,,,,,,,,6,1,0,0,,
409,1080002,7,1062002,1.3333,,,,,1.3333,,,,,,,,,7,1,0,0,,
410,1080003,1,1010004,1.3333,5000,,,,1.3333,5000,,,,,,,,1,1,0,0,,
411,1080003,2,1020102,2,5000,,,,2,5000,,,,,,,,2,1,0,0,,
412,1080003,3,1031102,3.6667,,,,,3.6667,,,,,,,,,3,1,0,0,,
413,1080003,4,1040102,0.3333,,,,,0.3333,,,,,,,,,4,1,0,0,,
414,1080003,5,1051004,1.8333,,,,,1.8333,,,,,,,,,5,1,0,0,,
415,1080003,6,1132002,3.6667,,,,,3.6667,,,,,,,,,6,1,0,0,,
416,1080003,7,1062002,1.8333,,,,,1.8333,,,,,,,,,7,1,0,0,,
417,1080004,1,1010004,1.3333,5000,,,,1.3333,5000,,,,,,,,1,1,0,0,,
418,1080004,2,1020102,2.6667,5000,,,,2.6667,5000,,,,,,,,2,1,0,0,,
419,1080004,3,1031102,4.8877,,,,,4.8877,,,,,,,,,3,1,0,0,,
420,1080004,4,1040102,0.4444,,,,,0.4444,,,,,,,,,4,1,0,0,,
421,1080004,5,1051004,1.8333,,,,,1.8333,,,,,,,,,5,1,0,0,,
422,1080004,6,1132002,3.6667,,,,,3.6667,,,,,,,,,6,1,0,0,,
423,1080004,7,1062002,1.8333,,,,,1.8333,,,,,,,,,7,1,0,0,,
424,1091101,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
425,1091101,2,1020001,2.1492,5000,,,,2.1492,5000,,,,,,,,2,1,0,0,,
426,1091101,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
427,1091101,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
428,1091101,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
429,1091101,6,1030107,0.273,,,,,0.273,,,,,,,,,6,1,0,0,,
430,1091101,7,1031107,0.127,,,,,0.127,,,,,,,,,7,1,0,0,,
431,1091101,8,1040001,0.31,,,,,0.31,,,,,,,,,8,1,0,0,,
432,1091101,9,1040002,0.124,,,,,0.124,,,,,,,,,9,1,0,0,,
433,1091101,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
434,1091101,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
435,1091101,12,1060002,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
436,1091101,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
437,1091101,14,1131104,0.2,,,,,0.2,,,,,,,,,14,1,0,0,,
438,1091101,15,1131109,0.1,,,,,0.1,,,,,,,,,15,1,0,0,,
439,1091101,16,1129102,0.269,,,,ﾌﾞﾚｰｽ材,0.269,,,,ﾌﾞﾚｰｽ材,,,,,16,1,0,0,,
440,1091101,17,1129102,0.1,,,,野縁受け繋ぎ材,0.1,,,,野縁受け繋ぎ材,,,,,17,1,0,0,,
441,1091101,18,1133101,2.6,,,,,2.6,,,,,,,,,18,1,0,0,,
442,1091102,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
443,1091102,2,1020001,2.8129,5000,,,,2.8129,5000,,,,,,,,2,1,0,0,,
444,1091102,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
445,1091102,4,1030003,3.501,,,,,3.501,,,,,,,,,4,1,0,0,,
446,1091102,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
447,1091102,6,1030107,0.236,,,,,0.236,,,,,,,,,6,1,0,0,,
448,1091102,7,1031107,0.084,,,,,0.084,,,,,,,,,7,1,0,0,,
449,1091102,8,1040001,0.403,,,,,0.403,,,,,,,,,8,1,0,0,,
450,1091102,9,1040002,0.124,,,,,0.124,,,,,,,,,9,1,0,0,,
451,1091102,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
452,1091102,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
453,1091102,12,1060002,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
454,1091102,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
455,1091102,14,1131104,0.16,,,,,0.16,,,,,,,,,14,1,0,0,,
456,1091102,15,1131109,0.08,,,,,0.08,,,,,,,,,15,1,0,0,,
457,1091102,16,1129102,0.215,,,,ﾌﾞﾚｰｽ材,0.215,,,,ﾌﾞﾚｰｽ材,,,,,16,1,0,0,,
458,1091102,17,1129102,0.08,,,,野縁受け繋ぎ材,0.08,,,,野縁受け繋ぎ材,,,,,17,1,0,0,,
459,1091102,18,1133101,2.08,,,,,2.08,,,,,,,,,18,1,0,0,,
460,1091103,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
461,1091103,2,1020001,2.8129,5000,,,,2.8129,5000,,,,,,,,2,1,0,0,,
462,1091103,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
463,1091103,4,1030003,3.501,,,,,3.501,,,,,,,,,4,1,0,0,,
464,1091103,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
465,1091103,6,1030107,0.236,,,,,0.236,,,,,,,,,6,1,0,0,,
466,1091103,7,1031107,0.084,,,,,0.084,,,,,,,,,7,1,0,0,,
467,1091103,8,1040001,0.403,,,,,0.403,,,,,,,,,8,1,0,0,,
468,1091103,9,1040002,0.124,,,,,0.124,,,,,,,,,9,1,0,0,,
469,1091103,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
470,1091103,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
471,1091103,12,1060002,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
472,1091103,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
473,1091103,14,1131104,0.16,,,,,0.16,,,,,,,,,14,1,0,0,,
474,1091103,15,1131109,0.08,,,,,0.08,,,,,,,,,15,1,0,0,,
475,1091103,16,1129102,0.215,,,,ﾌﾞﾚｰｽ材,0.215,,,,ﾌﾞﾚｰｽ材,,,,,16,1,0,0,,
476,1091103,17,1129102,0.08,,,,野縁受け繋ぎ材,0.08,,,,野縁受け繋ぎ材,,,,,17,1,0,0,,
477,1091103,18,1133101,2.08,,,,,2.08,,,,,,,,,18,1,0,0,,
478,1091104,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
479,1091104,2,1020001,2.1492,5000,,,,2.1492,5000,,,,,,,,2,1,0,0,,
480,1091104,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
481,1091104,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
482,1091104,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
483,1091104,6,1030107,0.273,,,,,0.273,,,,,,,,,6,1,0,0,,
484,1091104,7,1031107,0.127,,,,,0.127,,,,,,,,,7,1,0,0,,
485,1091104,8,1040001,0.31,,,,,0.31,,,,,,,,,8,1,0,0,,
486,1091104,9,1040002,0.124,,,,,0.124,,,,,,,,,9,1,0,0,,
487,1091104,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
488,1091104,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
489,1091104,12,1060004,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
490,1091104,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
491,1091104,14,1010002,0.805,4000,,,水平補強材,0.805,4000,,,水平補強材,,,,,14,1,0,0,,
492,1091104,15,1130001,0.864,,,,,0.864,,,,,,,,,15,1,0,0,,
493,1091104,16,1131104,0.2,,,,,0.2,,,,,,,,,16,1,0,0,,
494,1091104,17,1131109,0.1,,,,,0.1,,,,,,,,,17,1,0,0,,
495,1091104,18,1129103,0.483,,,,ﾌﾞﾚｰｽ材,0.483,,,,ﾌﾞﾚｰｽ材,,,,,18,1,0,0,,
496,1091104,19,1129103,0.1,,,,野縁受け繋ぎ材,0.1,,,,野縁受け繋ぎ材,,,,,19,1,0,0,,
497,1091104,20,1133101,2.6,,,,,2.6,,,,,,,,,20,1,0,0,,
498,1091105,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
499,1091105,2,1020001,2.8129,5000,,,,2.8129,5000,,,,,,,,2,1,0,0,,
500,1091105,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
501,1091105,4,1030003,3.501,,,,,3.501,,,,,,,,,4,1,0,0,,
502,1091105,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
503,1091105,6,1030107,0.266,,,,,0.266,,,,,,,,,6,1,0,0,,
504,1091105,7,1031107,0.094,,,,,0.094,,,,,,,,,7,1,0,0,,
505,1091105,8,1040001,0.403,,,,,0.403,,,,,,,,,8,1,0,0,,
506,1091105,9,1040002,0.124,,,,,0.124,,,,,,,,,9,1,0,0,,
507,1091105,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
508,1091105,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
509,1091105,12,1060004,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
510,1091105,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
511,1091105,14,1010002,0.805,4000,,,水平補強材,0.805,4000,,,水平補強材,,,,,14,1,0,0,,
512,1091105,15,1130001,0.864,,,,,0.864,,,,,,,,,15,1,0,0,,
513,1091105,16,1131104,0.18,,,,,0.18,,,,,,,,,16,1,0,0,,
514,1091105,17,1131109,0.09,,,,,0.09,,,,,,,,,17,1,0,0,,
515,1091105,18,1129103,0.434,,,,ﾌﾞﾚｰｽ材,0.434,,,,ﾌﾞﾚｰｽ材,,,,,18,1,0,0,,
516,1091105,19,1129103,0.09,,,,野縁受け繋ぎ材,0.09,,,,野縁受け繋ぎ材,,,,,19,1,0,0,,
517,1091105,20,1133101,2.34,,,,,2.34,,,,,,,,,20,1,0,0,,
518,1091106,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
519,1091106,2,1020001,2.8129,5000,,,,2.8129,5000,,,,,,,,2,1,0,0,,
520,1091106,3,1020002,0.948,5000,,,,0.948,5000,,,,,,,,3,1,0,0,,
521,1091106,4,1030003,3.501,,,,,3.501,,,,,,,,,4,1,0,0,,
522,1091106,5,1031003,1.239,,,,,1.239,,,,,,,,,5,1,0,0,,
523,1091106,6,1030107,0.236,,,,,0.236,,,,,,,,,6,1,0,0,,
524,1091106,7,1031107,0.084,,,,,0.084,,,,,,,,,7,1,0,0,,
525,1091106,8,1040001,0.403,,,,,0.403,,,,,,,,,8,1,0,0,,
526,1091106,9,1040002,0.124,,,,,0.124,,,,,,,,,9,1,0,0,,
527,1091106,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
528,1091106,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
529,1091106,12,1060004,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
530,1091106,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
531,1091106,14,1010002,0.805,4000,,,水平補強材,0.805,4000,,,水平補強材,,,,,14,1,0,0,,
532,1091106,15,1130001,0.864,,,,,0.864,,,,,,,,,15,1,0,0,,
533,1091106,16,1131104,0.16,,,,,0.16,,,,,,,,,16,1,0,0,,
534,1091106,17,1131109,0.08,,,,,0.08,,,,,,,,,17,1,0,0,,
535,1091106,18,1129103,0.386,,,,ﾌﾞﾚｰｽ材,0.386,,,,ﾌﾞﾚｰｽ材,,,,,18,1,0,0,,
536,1091106,19,1129103,0.08,,,,野縁受け繋ぎ材,0.08,,,,野縁受け繋ぎ材,,,,,19,1,0,0,,
537,1091106,20,1133101,2.08,,,,,2.08,,,,,,,,,20,1,0,0,,
538,1091107,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
539,1091107,2,1020001,2.1492,5000,,,,2.1492,5000,,,,,,,,2,1,0,0,,
540,1091107,3,1020002,1.612,5000,,,,1.612,5000,,,,,,,,3,1,0,0,,
541,1091107,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
542,1091107,5,1031003,2.076,,,,,2.076,,,,,,,,,5,1,0,0,,
543,1091107,6,1030107,0.202,,,,,0.202,,,,,,,,,6,1,0,0,,
544,1091107,7,1031107,0.158,,,,,0.158,,,,,,,,,7,1,0,0,,
545,1091107,8,1040001,0.31,,,,,0.31,,,,,,,,,8,1,0,0,,
546,1091107,9,1040002,0.217,,,,,0.217,,,,,,,,,9,1,0,0,,
547,1091107,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
548,1091107,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
549,1091107,12,1060006,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
550,1091107,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
551,1091107,14,1010002,0.805,4000,,,水平補強材,0.805,4000,,,水平補強材,,,,,14,1,0,0,,
552,1091107,15,1130001,0.864,,,,,0.864,,,,,,,,,15,1,0,0,,
553,1091107,16,1131104,0.18,,,,,0.18,,,,,,,,,16,1,0,0,,
554,1091107,17,1131109,0.09,,,,,0.09,,,,,,,,,17,1,0,0,,
555,1091107,18,1129106,0.63,,,,ﾌﾞﾚｰｽ材,0.63,,,,ﾌﾞﾚｰｽ材,,,,,18,1,0,0,,
556,1091107,19,1129106,0.09,,,,野縁受け繋ぎ材,0.09,,,,野縁受け繋ぎ材,,,,,19,1,0,0,,
557,1091107,20,1133101,2.34,,,,,2.34,,,,,,,,,20,1,0,0,,
558,1091108,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
559,1091108,2,1020001,2.1492,5000,,,,2.1492,5000,,,,,,,,2,1,0,0,,
560,1091108,3,1020002,1.612,5000,,,,1.612,5000,,,,,,,,3,1,0,0,,
561,1091108,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
562,1091108,5,1031003,2.076,,,,,2.076,,,,,,,,,5,1,0,0,,
563,1091108,6,1030107,0.18,,,,,0.18,,,,,,,,,6,1,0,0,,
564,1091108,7,1031107,0.14,,,,,0.14,,,,,,,,,7,1,0,0,,
565,1091108,8,1040001,0.31,,,,,0.31,,,,,,,,,8,1,0,0,,
566,1091108,9,1040002,0.217,,,,,0.217,,,,,,,,,9,1,0,0,,
567,1091108,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
568,1091108,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
569,1091108,12,1060006,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
570,1091108,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
571,1091108,14,1010002,0.805,4000,,,水平補強材,0.805,4000,,,水平補強材,,,,,14,1,0,0,,
572,1091108,15,1130001,0.864,,,,,0.864,,,,,,,,,15,1,0,0,,
573,1091108,16,1131104,0.16,,,,,0.16,,,,,,,,,16,1,0,0,,
574,1091108,17,1131109,0.08,,,,,0.08,,,,,,,,,17,1,0,0,,
575,1091108,18,1129106,0.56,,,,ﾌﾞﾚｰｽ材,0.56,,,,ﾌﾞﾚｰｽ材,,,,,18,1,0,0,,
576,1091108,19,1129106,0.08,,,,野縁受け繋ぎ材,0.08,,,,野縁受け繋ぎ材,,,,,19,1,0,0,,
577,1091108,20,1133101,2.08,,,,,2.08,,,,,,,,,20,1,0,0,,
578,1091109,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
579,1091109,2,1020001,2.1492,5000,,,,2.1492,5000,,,,,,,,2,1,0,0,,
580,1091109,3,1020002,1.612,5000,,,,1.612,5000,,,,,,,,3,1,0,0,,
581,1091109,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
582,1091109,5,1031003,2.076,,,,,2.076,,,,,,,,,5,1,0,0,,
583,1091109,6,1030107,0.18,,,,,0.18,,,,,,,,,6,1,0,0,,
584,1091109,7,1031107,0.14,,,,,0.14,,,,,,,,,7,1,0,0,,
585,1091109,8,1040001,0.31,,,,,0.31,,,,,,,,,8,1,0,0,,
586,1091109,9,1040002,0.217,,,,,0.217,,,,,,,,,9,1,0,0,,
587,1091109,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
588,1091109,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
589,1091109,12,1060006,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
590,1091109,13,1132001,3.224,,,,,3.224,,,,,,,,,13,1,0,0,,
591,1091109,14,1010002,0.805,4000,,,水平補強材,0.805,4000,,,水平補強材,,,,,14,1,0,0,,
592,1091109,15,1130001,0.864,,,,,0.864,,,,,,,,,15,1,0,0,,
593,1091109,16,1131104,0.16,,,,,0.16,,,,,,,,,16,1,0,0,,
594,1091109,17,1131109,0.08,,,,,0.08,,,,,,,,,17,1,0,0,,
595,1091109,18,1129104,0.56,,,,ﾌﾞﾚｰｽ材,0.56,,,,ﾌﾞﾚｰｽ材,,,,,18,1,0,0,,
596,1091109,19,1129104,0.08,,,,野縁受け繋ぎ材,0.08,,,,野縁受け繋ぎ材,,,,,19,1,0,0,,
597,1091109,20,1133101,2.08,,,,,2.08,,,,,,,,,20,1,0,0,,
598,1091110,1,1010003,1.4011,5000,,,,1.4011,5000,,,,,,,,1,1,0,0,,
599,1091110,2,1020001,2.1492,5000,,,,2.1492,5000,,,,,,,,2,1,0,0,,
600,1091110,3,1020002,1.612,5000,,,,1.612,5000,,,,,,,,3,1,0,0,,
601,1091110,4,1030003,2.664,,,,,2.664,,,,,,,,,4,1,0,0,,
602,1091110,5,1031003,2.076,,,,,2.076,,,,,,,,,5,1,0,0,,
603,1091110,6,1030107,0.292,,,,,0.292,,,,,,,,,6,1,0,0,,
604,1091110,7,1031107,0.228,,,,,0.228,,,,,,,,,7,1,0,0,,
605,1091110,8,1040001,0.31,,,,,0.31,,,,,,,,,8,1,0,0,,
606,1091110,9,1040002,0.217,,,,,0.217,,,,,,,,,9,1,0,0,,
607,1091110,10,1041003,0.2028,,,,,0.2028,,,,,,,,,10,1,0,0,,
608,1091110,11,1050003,1.612,,,,,1.612,,,,,,,,,11,1,0,0,,
609,1091110,12,1060002,1.612,,,,,1.612,,,,,,,,,12,1,0,0,,
